Year,Month,Day,AVERAGE TEMPERATURE (Deg C),BAROMETRIC PRESSURE (hPa),CLOUD COVER (Oktas),DEWPOINT TEMPERATURE (Deg C),EVAPOTRANSPIRATION (mm),MAXIMUM TEMPERATURE (Deg C),MINIMUM TEMPERATURE (Deg C),RAINFALL (mm),RELATIVE HUMIDITY (%),SOLAR RADIATION (MJ/m2),SUNSHINE HOURS,WIND DIRECTION (Degrees),WIND SPEED (kt),Date
2024.0,Feb,8,21.8,966.4,2.0,6.0,6.4,30.0,14.0,0.0,21.0,23.5,6.3,30.0,6.0,2024-02-08
2024.0,Feb,9,22.0,965.7,2.0,6.4,6.2,33.0,13.5,0.0,22.0,23.6,8.8,40.0,5.0,2024-02-09
2024.0,Feb,10,23.2,965.0,4.0,7.399999999999999,6.0,34.6,15.8,0.0,21.0,23.1,8.7,40.0,4.0,2024-02-10
2024.0,Feb,11,24.9,963.6,1.0,8.899999999999999,6.5,34.0,15.8,0.0,20.0,23.6,8.3,40.0,5.0,2024-02-11
2024.0,Feb,12,26.0,963.5,0.0,9.2,7.0,36.0,14.9,0.0,16.0,23.8,6.1,30.0,5.0,2024-02-12
2024.0,Feb,13,25.2,963.9,0.0,8.2,7.6,36.8,14.7,0.0,15.0,24.3,5.9,30.0,6.0,2024-02-13
2024.0,Feb,14,25.2,964.6,1.0,9.0,7.2,36.7,14.8,0.0,19.0,24.3,5.8,10.0,6.0,2024-02-14
2024.0,Feb,15,23.5,965.1,0.0,7.699999999999999,6.8,34.2,16.9,0.0,21.0,24.6,6.0,20.0,6.0,2024-02-15
2024.0,Feb,16,23.6,965.2,6.0,8.000000000000002,6.9,32.5,15.5,0.0,22.0,24.4,9.0,40.0,6.0,2024-02-16
2024.0,Feb,17,23.8,965.3,7.0,7.199999999999999,7.0,33.0,17.0,0.0,17.0,24.0,9.4,40.0,6.0,2024-02-17
2024.0,Feb,18,24.2,964.4,6.0,7.399999999999999,6.7,31.9,16.0,0.0,16.0,23.6,7.8,40.0,5.0,2024-02-18
2024.0,Feb,19,26.1,962.8,1.0,9.5,6.7,33.9,18.5,0.0,17.0,23.2,8.4,30.0,5.0,2024-02-19
2024.0,Feb,20,27.8,960.9,2.0,10.8,7.5,36.5,19.4,0.0,15.0,23.4,5.6,30.0,5.0,2024-02-20
2024.0,Feb,21,27.7,960.6,5.0,10.5,8.0,34.6,21.4,0.0,14.0,23.0,5.8,40.0,6.0,2024-02-21
2024.0,Feb,22,25.7,961.4,6.0,9.7,7.6,32.2,22.0,0.0,20.0,17.5,4.6,30.0,7.0,2024-02-22
2024.0,Feb,23,25.0,963.9,7.0,12.2,4.3,28.4,20.0,0.0,36.0,14.0,0.0,80.0,4.0,2024-02-23
2024.0,Feb,24,26.5,964.9,7.0,14.1,6.3,35.2,22.5,0.0,38.0,23.5,5.4,60.0,5.0,2024-02-24
2024.0,Feb,25,27.5,965.1,8.0,12.5,6.5,34.5,23.5,0.0,25.0,23.5,7.3,30.0,6.0,2024-02-25
2024.0,Feb,26,28.0,962.9,2.0,13.6,6.6,33.0,19.2,0.0,28.0,19.8,5.0,40.0,5.0,2024-02-26
2024.0,Feb,27,28.5,961.4,0.0,13.3,6.6,38.9,20.3,0.0,24.0,24.3,8.4,40.0,5.0,2024-02-27
2024.0,Feb,28,29.7,959.9,0.0,14.1,6.9,40.6,20.6,0.0,22.0,24.5,7.9,30.0,4.0,2024-02-28
2024.0,Feb,29,30.2,958.6,4.0,14.2,7.5,40.8,20.8,0.0,20.0,24.6,7.1,30.0,5.0,2024-02-29
2024.0,Jan,1,22.9,965.3,2.0,8.499999999999998,5.7,32.5,13.4,0.0,28.0,21.5,6.2,30.0,5.0,2024-01-01
2024.0,Jan,2,22.2,966.0,7.0,8.0,5.4,33.5,10.2,0.0,29.0,21.6,7.1,20.0,5.0,2024-01-02
2024.0,Jan,3,22.0,965.3,4.0,7.199999999999999,5.6,33.2,11.5,0.0,26.0,21.8,5.8,20.0,4.0,2024-01-03
2024.0,Jan,4,22.1,965.5,2.0,7.100000000000001,5.8,33.2,10.5,0.0,25.0,21.8,6.0,30.0,5.0,2024-01-04
2024.0,Jan,5,22.4,965.1,7.0,7.199999999999999,5.7,33.6,12.3,0.0,24.0,21.7,9.4,40.0,5.0,2024-01-05
2024.0,Jan,6,23.1,965.3,0.0,7.900000000000002,5.9,33.7,13.4,0.0,24.0,21.8,8.6,40.0,5.0,2024-01-06
2024.0,Jan,7,22.1,964.8,0.0,6.900000000000002,6.0,33.2,12.5,0.0,24.0,22.1,7.7,30.0,5.0,2024-01-07
2024.0,Jan,8,21.4,964.1,0.0,5.599999999999998,5.8,33.0,9.4,0.0,21.0,22.2,6.6,30.0,5.0,2024-01-08
2024.0,Jan,9,21.4,963.9,1.0,5.399999999999999,6.1,33.8,12.0,0.0,20.0,22.4,6.2,30.0,5.0,2024-01-09
2024.0,Jan,10,21.6,965.1,0.0,5.600000000000001,6.2,33.4,13.3,0.0,20.0,22.4,9.4,20.0,6.0,2024-01-10
2024.0,Jan,11,21.1,964.8,1.0,5.500000000000002,6.0,33.2,13.3,0.0,22.0,22.4,9.1,30.0,5.0,2024-01-11
2024.0,Jan,12,21.4,964.6,1.0,5.799999999999999,6.1,32.8,12.8,0.0,22.0,22.4,9.5,30.0,5.0,2024-01-12
2024.0,Jan,13,21.0,965.3,0.0,5.0,6.2,32.9,10.4,0.0,20.0,22.4,8.1,30.0,6.0,2024-01-13
2024.0,Jan,14,20.3,966.3,0.0,3.6999999999999993,6.2,32.6,11.0,0.0,17.0,22.6,6.6,20.0,6.0,2024-01-14
2024.0,Jan,15,20.6,967.9,1.0,5.000000000000002,6.3,32.2,10.0,0.0,22.0,22.5,9.1,30.0,6.0,2024-01-15
2024.0,Jan,16,20.4,968.2,0.0,5.799999999999999,5.9,30.2,9.4,0.0,27.0,22.7,6.0,40.0,6.0,2024-01-16
2024.0,Jan,17,19.9,968.0,0.0,5.299999999999999,5.8,30.3,10.5,0.0,27.0,22.8,8.6,40.0,6.0,2024-01-17
2024.0,Jan,18,20.2,966.9,0.0,5.0,5.8,31.0,11.2,0.0,24.0,22.9,6.2,40.0,6.0,2024-01-18
2024.0,Jan,19,20.6,966.2,0.0,5.200000000000001,5.9,32.0,12.8,0.0,23.0,22.9,8.6,30.0,5.0,2024-01-19
2024.0,Jan,20,21.1,966.7,0.0,5.700000000000001,6.0,32.0,12.8,0.0,23.0,22.9,8.6,30.0,5.0,2024-01-20
2024.0,Jan,21,20.8,966.1,0.0,5.200000000000001,6.3,33.2,10.7,0.0,22.0,23.1,6.8,30.0,5.0,2024-01-21
2024.0,Jan,22,22.3,965.7,2.0,6.300000000000001,6.2,34.8,14.2,0.0,20.0,23.2,6.3,40.0,5.0,2024-01-22
2024.0,Jan,23,22.2,966.0,0.0,6.399999999999999,6.2,34.7,15.3,0.0,21.0,23.1,6.7,30.0,5.0,2024-01-23
2024.0,Jan,24,22.4,968.0,1.0,7.799999999999999,6.5,29.1,12.7,0.0,27.0,22.6,7.7,30.0,7.0,2024-01-24
2024.0,Jan,25,20.5,968.6,4.0,6.5,6.1,27.6,15.5,0.0,30.0,22.6,7.2,30.0,7.0,2024-01-25
2024.0,Jan,26,21.0,968.5,2.0,6.4,6.5,28.1,15.5,0.0,27.0,22.5,9.2,40.0,7.0,2024-01-26
2024.0,Jan,27,20.8,968.1,6.0,5.600000000000001,5.9,26.8,14.3,0.0,24.0,21.9,6.0,40.0,7.0,2024-01-27
2024.0,Jan,28,21.5,966.9,1.0,6.1,6.3,28.5,14.5,0.0,23.0,22.4,8.5,40.0,6.0,2024-01-28
2024.0,Jan,29,21.5,966.4,0.0,6.5,6.0,30.5,16.0,0.0,25.0,22.6,5.9,30.0,6.0,2024-01-29
2024.0,Jan,30,23.0,966.1,0.0,8.0,6.5,31.0,17.0,0.0,25.0,22.4,7.3,40.0,6.0,2024-01-30
2024.0,Jan,31,23.0,967.1,2.0,8.0,6.7,30.0,16.9,0.0,25.0,22.4,5.9,30.0,7.0,2024-01-31
2024.0,July,1,30.2,962.6,7.0,21.0,4.0,31.8,21.799999999999997,0.0,58.0,22.9,0.8000000000000003,210.0,5.0,2024-07-01
2024.0,July,2,30.3,962.0,3.0,22.5,5.2,32.8,24.2,0.0,61.0,22.9,6.300000000000001,210.0,5.0,2024-07-02
2024.0,July,3,29.3,962.0,2.0,21.5,5.3,34.0,25.0,0.0,61.0,22.2,8.2,230.0,4.0,2024-07-03
2024.0,July,4,27.9,963.1,7.0,22.099999999999998,4.5,34.0,26.8,0.0,71.0,19.6,3.8000000000000003,230.0,5.0,2024-07-04
2024.0,July,5,28.5,962.8,7.0,22.1,4.3,33.5,24.5,0.0,68.0,21.5,1.2000000000000002,260.0,5.0,2024-07-05
2024.0,July,6,28.9,962.8,7.0,23.099999999999998,5.0,33.2,23.2,0.0,71.0,23.8,3.8000000000000003,220.0,5.0,2024-07-06
2024.0,July,7,29.1,962.2,8.0,21.700000000000003,4.6,33.2,25.4,9.9,63.0,21.9,4.800000000000001,230.0,4.0,2024-07-07
2024.0,July,8,29.6,961.5,4.0,21.8,5.3,35.1,25.8,0.0,61.0,23.3,6.9,240.0,6.0,2024-07-08
2024.0,July,9,29.7,961.2,7.0,22.5,4.3,33.5,26.1,0.0,64.0,22.4,0.0,220.0,6.0,2024-07-09
2024.0,July,10,29.1,962.4,8.0,21.7,3.6,30.3,23.1,7.7,70.0,20.7,0.10000000000000009,180.0,4.0,2024-07-10
2024.0,July,11,28.7,962.6,8.0,22.299999999999997,4.3,31.6,24.8,0.0,68.0,19.6,3.8000000000000003,220.0,5.0,2024-07-11
2024.0,July,12,28.9,963.1,5.0,23.099999999999998,4.9,34.5,24.4,5.2,71.0,21.9,2.9,200.0,5.0,2024-07-12
2024.0,July,13,27.0,963.7,8.0,21.3,3.8,30.0,22.4,1.4,77.0,14.3,4.1,210.0,3.0,2024-07-13
2024.0,July,14,27.9,963.6,7.0,21.9,4.8,33.2,24.3,11.5,70.0,21.8,5.800000000000001,220.0,4.0,2024-07-14
2024.0,July,15,26.9,964.4,8.0,21.6,3.3,28.5,23.7,14.0,84.0,15.0,0.0,230.0,4.0,2024-07-15
2024.0,July,16,27.3,963.6,7.0,22.5,4.2,29.0,24.0,0.0,76.0,17.9,4.5,260.0,4.0,2024-07-16
2024.0,July,17,28.6,963.0,6.0,22.400000000000002,4.5,31.0,24.7,0.0,69.0,20.2,3.8000000000000003,250.0,5.0,2024-07-17
2024.0,July,18,28.5,963.3,7.0,23.5,4.5,33.5,24.3,0.0,75.0,19.8,5.0,210.0,5.0,2024-07-18
2024.0,July,19,27.8,962.9,7.0,23.0,4.2,29.2,24.400000000000002,3.8,83.0,20.2,2.2,230.0,4.0,2024-07-19
2024.0,July,20,24.8,963.0,8.0,21.8,3.2,30.9,23.4,0.0,85.0,9.9,0.0,210.0,4.0,2024-07-20
2024.0,July,21,25.9,964.6,7.0,22.5,3.8,29.0,22.5,12.3,83.0,16.4,4.300000000000001,230.0,5.0,2024-07-21
2024.0,July,22,26.9,964.8,7.0,22.7,4.0,31.0,24.4,0.0,79.0,19.6,5.4,240.0,4.0,2024-07-22
2024.0,July,23,27.7,965.5,7.0,23.299999999999997,4.4,32.1,23.3,12.2,78.0,21.7,4.4,220.0,5.0,2024-07-23
2024.0,July,24,26.6,965.0,8.0,22.6,3.1,30.3,24.1,0.0,80.0,16.1,0.10000000000000009,240.0,4.0,2024-07-24
2024.0,July,25,27.4,963.2,4.0,21.4,4.7,31.8,24.2,0.0,70.0,20.8,7.5,240.0,6.0,2024-07-25
2024.0,July,26,27.7,963.0,6.0,22.9,4.7,33.1,24.0,0.0,76.0,22.1,8.4,230.0,6.0,2024-07-26
2024.0,July,27,27.6,962.7,7.0,21.3,3.7,33.3,23.200000000000003,1.7,78.0,19.4,0.6000000000000001,240.0,5.0,2024-07-27
2024.0,July,28,25.0,963.6,8.0,23.0,2.4,29.4,23.0,0.0,90.0,7.9,0.0,230.0,6.0,2024-07-28
2024.0,July,29,26.3,963.2,8.0,21.1,4.0,30.6,23.6,0.0,74.0,16.7,3.4,260.0,6.0,2024-07-29
2024.0,July,30,27.6,961.6,7.0,22.0,4.9,31.5,23.5,0.0,72.0,23.5,4.5,250.0,7.0,2024-07-30
2024.0,July,31,27.2,960.9,8.0,22.0,3.8,32.5,23.5,0.0,74.0,16.7,4.5,240.0,8.0,2024-07-31
2024.0,June,1,32.9,962.5,4.0,21.5,7.1,35.7,29.4,0.0,43.0,24.5,5.199999999999999,210.0,6.0,2024-06-01
2024.0,June,2,32.1,961.7,7.0,22.1,6.1,37.8,24.0,0.0,50.0,24.4,6.199999999999999,240.0,6.0,2024-06-02
2024.0,June,3,32.7,961.8,3.0,21.700000000000003,6.9,40.0,26.5,8.7,45.0,25.4,6.5,230.0,6.0,2024-06-03
2024.0,June,4,32.7,960.5,5.0,21.900000000000002,6.3,35.6,23.0,0.0,46.0,25.3,6.1,240.0,5.0,2024-06-04
2024.0,June,5,33.2,960.5,4.0,21.400000000000002,7.0,38.2,26.4,0.0,41.0,25.7,6.699999999999999,240.0,6.0,2024-06-05
2024.0,June,6,31.9,962.2,7.0,21.5,5.5,37.8,25.0,3.1,48.0,22.4,0.6000000000000001,220.0,8.0,2024-06-06
2024.0,June,7,32.2,963.2,5.0,21.000000000000004,6.7,38.2,26.7,0.0,44.0,25.6,5.6,240.0,7.0,2024-06-07
2024.0,June,8,31.9,962.7,6.0,19.9,5.6,34.4,20.5,17.6,43.0,24.7,6.799999999999999,260.0,6.0,2024-06-08
2024.0,June,9,32.4,960.8,3.0,21.2,6.5,36.4,25.8,0.0,44.0,25.1,7.1,250.0,6.0,2024-06-09
2024.0,June,10,32.4,962.0,7.0,22.2,6.1,34.4,26.5,0.0,49.0,25.0,4.800000000000001,210.0,7.0,2024-06-10
2024.0,June,11,27.0,965.5,6.0,22.8,2.9,27.4,23.1,0.0,79.0,9.4,0.0,230.0,3.0,2024-06-11
2024.0,June,12,28.2,963.6,2.0,20.799999999999997,5.6,34.7,26.5,0.0,63.0,23.6,6.300000000000001,170.0,3.0,2024-06-12
2024.0,June,13,30.6,961.9,3.0,21.0,6.1,37.3,21.0,40.4,52.0,25.3,4.5,200.0,4.0,2024-06-13
2024.0,June,14,32.2,961.0,6.0,21.800000000000004,4.5,31.5,26.0,0.0,48.0,24.7,1.5,190.0,5.0,2024-06-14
2024.0,June,15,30.7,961.3,5.0,22.7,5.8,34.0,22.7,8.5,60.0,24.0,5.699999999999999,220.0,6.0,2024-06-15
2024.0,June,16,28.9,962.4,8.0,22.099999999999998,3.2,29.5,22.8,0.0,66.0,21.0,0.0,240.0,6.0,2024-06-16
2024.0,June,17,29.5,962.7,3.0,21.3,5.5,34.9,25.5,0.0,59.0,24.5,5.300000000000001,200.0,5.0,2024-06-17
2024.0,June,18,30.8,961.4,4.0,21.200000000000003,5.7,36.5,26.5,0.0,52.0,24.9,7.9,210.0,4.0,2024-06-18
2024.0,June,19,31.1,960.5,3.0,20.900000000000002,6.0,37.0,22.0,2.1,49.0,25.3,7.799999999999999,200.0,4.0,2024-06-19
2024.0,June,20,31.0,961.4,4.0,22.2,5.6,35.8,26.2,0.0,56.0,23.0,4.699999999999999,230.0,4.0,2024-06-20
2024.0,June,21,31.3,961.9,7.0,22.1,5.5,34.8,26.4,0.0,54.0,23.5,5.699999999999999,210.0,6.0,2024-06-21
2024.0,June,22,30.8,961.5,5.0,21.8,6.0,37.0,27.4,0.0,55.0,25.1,7.9,220.0,5.0,2024-06-22
2024.0,June,23,31.5,960.7,5.0,21.6,6.2,36.7,21.7,29.8,51.0,24.4,7.4,240.0,6.0,2024-06-23
2024.0,June,24,30.7,960.8,6.0,20.7,4.9,32.6,21.7,0.0,50.0,19.0,5.5,220.0,6.0,2024-06-24
2024.0,June,25,30.6,961.8,5.0,22.200000000000003,5.4,34.2,25.9,0.0,58.0,23.6,8.0,220.0,4.0,2024-06-25
2024.0,June,26,30.7,961.0,5.0,22.1,5.5,33.8,23.1,0.3,57.0,24.6,7.699999999999999,230.0,5.0,2024-06-26
2024.0,June,27,31.1,960.6,4.0,21.0,5.8,35.4,21.900000000000002,30.1,54.0,24.9,5.4,210.0,5.0,2024-06-27
2024.0,June,28,29.6,962.2,8.0,22.400000000000002,3.2,28.4,23.3,3.8,64.0,16.7,0.0,230.0,5.0,2024-06-28
2024.0,June,29,29.8,961.6,5.0,21.4,4.5,32.0,24.6,0.0,58.0,18.3,4.699999999999999,190.0,3.0,2024-06-29
2024.0,June,30,30.2,961.6,6.0,21.0,5.5,33.6,21.6,31.8,57.0,21.7,4.5,230.0,4.0,2024-06-30
2024.0,Mar,1,29.5,959.9,7.0,12.899999999999999,7.2,39.6,22.0,0.0,17.0,18.4,8.8,60.0,5.0,2024-03-01
2024.0,Mar,3,29.0,961.75,5.0,11.8,7.8,38.35,20.799999999999997,0.0,14.0,24.95,7.05,30.0,6.0,2024-03-03
2024.0,Mar,4,29.4,960.9,2.0,12.599999999999998,7.6,39.4,19.2,0.0,16.0,24.6,6.9,60.0,5.0,2024-03-04
2024.0,Mar,5,30.3,960.5,4.0,12.900000000000002,8.0,41.0,22.0,0.0,13.0,25.3,6.6,40.0,5.0,2024-03-05
2024.0,Mar,6,31.3,960.0,8.0,13.900000000000002,8.1,42.2,21.2,0.0,13.0,24.7,6.6,80.0,5.0,2024-03-06
2024.0,Mar,7,31.5,960.0,6.0,14.7,6.4,41.8,24.8,0.0,16.0,24.8,8.4,220.0,4.0,2024-03-07
2024.0,Mar,8,31.0,959.9,6.0,15.6,7.3,40.8,27.7,0.0,23.0,23.9,9.1,220.0,4.0,2024-03-08
2024.0,Mar,9,32.7,960.0,5.0,20.900000000000002,6.8,41.6,30.0,0.0,41.0,20.3,5.5,190.0,5.0,2024-03-09
2024.0,Mar,10,34.0,960.1,7.0,19.4,7.3,40.5,27.7,0.0,27.0,21.3,5.8,160.0,4.0,2024-03-10
2024.0,Mar,11,33.5,961.6,8.0,16.1,9.2,43.0,26.3,0.0,13.0,25.7,8.4,40.0,7.0,2024-03-11
2024.0,Mar,12,33.0,961.6,8.0,15.600000000000001,9.1,42.5,28.5,0.0,13.0,25.1,6.7,50.0,7.0,2024-03-12
2024.0,Mar,13,32.3,961.4,7.0,14.899999999999999,8.0,42.5,21.2,0.0,13.0,25.6,5.3,90.0,5.0,2024-03-13
2024.0,Mar,14,31.4,960.8,6.0,14.599999999999998,8.1,42.8,25.8,0.0,16.0,26.1,8.4,80.0,5.0,2024-03-14
2024.0,Mar,15,32.6,960.6,4.0,18.6,7.5,42.2,25.3,0.0,30.0,23.0,7.3,250.0,5.0,2024-03-15
2024.0,Mar,16,33.0,959.8,1.0,17.4,8.1,41.5,25.0,0.0,22.0,23.4,8.0,150.0,5.0,2024-03-16
2024.0,Mar,17,31.6,961.1,2.0,14.0,9.3,37.5,22.0,0.0,12.0,24.7,9.5,20.0,8.0,2024-03-17
2024.0,Mar,18,28.5,961.9,0.0,10.899999999999999,8.2,35.6,14.3,0.0,12.0,26.8,7.0,20.0,7.0,2024-03-18
2024.0,Mar,19,27.9,961.5,6.0,10.7,7.8,35.2,22.7,0.0,14.0,26.4,8.5,40.0,7.0,2024-03-19
2024.0,Mar,20,28.4,960.9,4.0,10.799999999999997,8.1,36.5,23.6,0.0,12.0,26.1,6.3,30.0,6.0,2024-03-20
2024.0,Mar,21,30.0,961.1,4.0,12.2,7.7,36.5,23.6,0.0,11.0,24.1,7.0,40.0,6.0,2024-03-21
2024.0,Mar,22,30.0,959.5,6.0,12.0,8.2,37.7,24.3,0.0,10.0,23.4,5.2,30.0,6.0,2024-03-22
2024.0,Mar,23,30.3,959.9,8.0,12.5,8.3,39.0,24.3,0.0,11.0,25.5,7.5,30.0,6.0,2024-03-23
2024.0,Mar,24,30.0,961.0,3.0,12.0,8.7,38.2,23.6,0.0,10.0,27.4,7.7,30.0,7.0,2024-03-24
2024.0,Mar,25,29.1,961.4,3.0,11.3,8.1,39.0,20.5,0.0,11.0,27.6,5.8,40.0,5.0,2024-03-25
2024.0,Mar,26,29.5,961.4,1.0,12.100000000000001,7.7,39.0,23.5,0.0,13.0,27.4,6.7,90.0,4.0,2024-03-26
2024.0,Mar,27,29.3,960.8,7.0,12.100000000000001,7.8,40.0,21.7,0.0,14.0,27.2,7.0,90.0,4.0,2024-03-27
2024.0,Mar,28,30.8,960.7,6.0,13.2,8.1,41.0,22.0,0.0,12.0,27.0,6.1,40.0,5.0,2024-03-28
2024.0,Mar,29,32.1,959.1,5.0,14.700000000000003,8.7,43.3,21.0,0.0,13.0,26.9,7.5,40.0,6.0,2024-03-29
2024.0,Mar,30,32.1,958.9,6.0,14.3,7.7,43.4,23.4,0.0,11.0,26.9,9.3,110.0,4.0,2024-03-30
2024.0,Mar,31,32.6,959.4,7.0,15.200000000000003,8.5,44.5,22.2,0.0,13.0,27.2,7.4,100.0,5.0,2024-03-31
2024.0,May,1,35.6,956.5,3.0,21.6,7.1,42.6,28.6,0.0,30.0,23.5,9.5,120.0,5.0,2024-05-01
2024.0,May,2,34.3,957.5,5.0,19.699999999999996,7.4,42.6,27.7,0.0,27.0,25.4,7.9,180.0,4.0,2024-05-02
2024.0,May,3,33.7,959.2,7.0,21.300000000000004,7.5,42.6,29.0,0.0,38.0,24.5,5.3,220.0,5.0,2024-05-03
2024.0,May,4,34.0,959.4,6.0,21.6,7.1,41.3,28.4,0.0,38.0,25.7,7.4,220.0,5.0,2024-05-04
2024.0,May,5,34.3,958.6,1.0,22.099999999999998,7.4,41.6,26.7,0.0,39.0,24.8,8.1,190.0,5.0,2024-05-05
2024.0,May,6,34.3,957.9,6.0,22.699999999999996,7.1,41.5,26.8,3.1,42.0,22.5,7.1,210.0,4.0,2024-05-06
2024.0,May,7,34.3,958.6,6.0,21.9,6.6,41.6,27.0,0.0,38.0,21.9,5.1,280.0,5.0,2024-05-07
2024.0,May,8,34.3,957.6,4.0,20.099999999999998,7.8,43.8,28.7,0.0,29.0,26.9,6.3,210.0,4.0,2024-05-08
2024.0,May,9,34.3,957.4,5.0,21.9,7.8,42.0,28.5,0.0,38.0,25.2,7.3,210.0,5.0,2024-05-09
2024.0,May,10,34.9,957.9,5.0,22.099999999999998,7.5,40.7,24.7,0.0,36.0,25.2,7.8,200.0,5.0,2024-05-10
2024.0,May,11,34.3,958.5,6.0,22.299999999999997,6.9,37.9,27.0,0.0,40.0,24.7,8.0,200.0,5.0,2024-05-11
2024.0,May,12,34.7,959.7,7.0,23.500000000000004,6.7,38.3,26.2,0.0,44.0,18.1,5.2,250.0,6.0,2024-05-12
2024.0,May,13,33.2,960.1,7.0,23.000000000000004,7.0,34.9,28.2,0.0,49.0,23.4,6.3,250.0,6.0,2024-05-13
2024.0,May,14,33.9,959.8,7.0,22.7,6.8,38.4,28.3,0.0,44.0,22.6,3.5,240.0,6.0,2024-05-14
2024.0,May,15,33.7,959.9,4.0,22.300000000000004,6.1,39.2,28.9,0.0,43.0,18.3,6.3,220.0,5.0,2024-05-15
2024.0,May,16,33.5,960.0,6.0,21.5,7.9,41.3,26.6,0.0,40.0,25.4,9.6,200.0,5.0,2024-05-16
2024.0,May,17,33.8,961.3,4.0,21.799999999999997,7.4,40.3,26.8,0.0,40.0,24.9,7.6,130.0,5.0,2024-05-17
2024.0,May,18,31.9,960.2,2.0,14.7,8.3,42.4,25.5,0.0,14.0,28.4,7.6,60.0,5.0,2024-05-18
2024.0,May,19,31.3,959.6,4.0,14.7,7.5,41.0,26.3,0.0,17.0,28.1,8.7,150.0,3.0,2024-05-19
2024.0,May,20,31.5,959.8,2.0,16.9,7.1,41.9,28.8,0.0,27.0,26.8,6.8,180.0,4.0,2024-05-20
2024.0,May,21,33.0,960.2,1.0,18.6,7.2,41.9,27.8,0.0,28.0,25.8,7.0,190.0,5.0,2024-05-21
2024.0,May,22,33.9,959.1,5.0,18.9,7.5,42.5,27.5,0.0,25.0,26.7,8.7,240.0,5.0,2024-05-22
2024.0,May,23,34.0,959.4,5.0,21.6,7.5,42.4,29.6,0.0,38.0,26.0,9.4,230.0,6.0,2024-05-23
2024.0,May,24,34.4,960.1,2.0,22.2,7.2,41.8,24.5,0.0,39.0,24.9,9.5,190.0,5.0,2024-05-24
2024.0,May,25,33.3,961.6,2.0,22.9,7.2,40.0,25.6,5.5,48.0,25.2,9.1,200.0,7.0,2024-05-25
2024.0,May,26,33.0,962.4,3.0,21.6,6.6,38.8,27.5,0.0,43.0,24.2,8.5,190.0,5.0,2024-05-26
2024.0,May,27,33.5,961.5,3.0,20.9,6.5,41.8,26.5,0.0,37.0,24.4,6.9,190.0,4.0,2024-05-27
2024.0,May,28,34.6,960.8,6.0,21.400000000000002,7.6,40.2,28.7,9.9,34.0,23.2,8.4,210.0,5.0,2024-05-28
2024.0,May,29,34.8,960.8,5.0,23.599999999999998,7.3,40.0,24.8,0.0,44.0,25.6,8.3,240.0,6.0,2024-05-29
2024.0,May,30,32.2,961.8,6.0,23.200000000000003,6.9,40.3,25.9,0.0,55.0,23.1,8.8,240.0,7.0,2024-05-30
2024.0,May,31,32.8,962.0,2.0,21.799999999999997,6.4,38.1,29.4,0.0,45.0,25.1,6.8,240.0,5.0,2024-05-31
2024.0,Nov,1,25.2,963.2,2.0,11.2,5.7,33.4,15.6,0.0,30.0,24.3,8.9,40.0,5.0,2024-11-01
2024.0,Nov,2,24.2,963.2,6.0,10.0,5.8,32.2,16.5,0.0,29.0,24.1,9.3,50.0,6.0,2024-11-02
2024.0,Nov,3,24.6,965.0,7.0,10.600000000000001,5.5,32.9,15.5,0.0,30.0,23.9,7.7,30.0,5.0,2024-11-03
2024.0,Nov,4,25.1,964.6,1.0,11.100000000000001,5.7,33.5,16.2,0.0,30.0,23.8,7.5,30.0,6.0,2024-11-04
2024.0,Nov,5,24.4,963.1,2.0,10.399999999999999,5.7,33.5,18.0,0.0,30.0,23.8,9.1,30.0,6.0,2024-11-05
2024.0,Nov,6,24.5,962.2,0.0,11.1,5.5,33.5,18.8,0.0,33.0,23.5,6.7,40.0,6.0,2024-11-06
2024.0,Nov,7,25.9,963.4,1.0,12.7,5.8,34.5,20.5,0.0,34.0,23.1,7.6,40.0,7.0,2024-11-07
2024.0,Nov,8,26.5,964.1,2.0,12.7,6.2,34.4,18.9,0.0,31.0,22.0,8.8,40.0,7.0,2024-11-08
2024.0,Nov,9,24.8,964.4,4.0,10.200000000000001,5.8,32.5,16.8,0.0,27.0,23.3,9.0,30.0,7.0,2024-11-09
2024.0,Nov,10,23.6,964.5,7.0,9.600000000000001,5.2,32.3,15.8,0.0,30.0,22.6,7.6,30.0,5.0,2024-11-10
2024.0,Nov,11,24.5,963.6,0.0,11.1,5.5,32.3,18.1,0.0,33.0,23.1,6.3,40.0,5.0,2024-11-11
2024.0,Nov,12,25.6,962.5,0.0,12.200000000000001,6.1,33.9,18.5,0.0,33.0,22.8,5.5,30.0,6.0,2024-11-12
2024.0,Nov,13,27.2,962.8,0.0,13.399999999999999,7.1,35.3,19.9,0.0,31.0,22.6,8.2,50.0,7.0,2024-11-13
2024.0,Nov,14,26.0,962.8,0.0,10.6,7.3,36.7,18.9,0.0,23.0,23.1,6.9,40.0,7.0,2024-11-14
2024.0,Nov,15,24.6,963.2,1.0,9.400000000000002,7.0,35.4,15.6,0.0,24.0,23.2,8.0,30.0,6.0,2024-11-15
2024.0,Nov,16,23.1,963.6,5.0,8.500000000000002,6.3,34.0,18.1,0.0,27.0,23.2,5.5,30.0,6.0,2024-11-16
2024.0,Nov,17,22.7,963.5,1.0,9.1,6.1,32.6,17.4,0.0,32.0,23.3,7.8,30.0,5.0,2024-11-17
